#	human_gene	human_chr	human_strand	hg19_exon_start	hg19_exon_end	hg18_exon_start	hg18_exon_end	human_exon_len	human_intergenic_5p_start	human_intergenic_5p_end	human_intergenic_5p_len	human_intergenic_3p_start	human_intergenic_3p_end	human_intergenic_3p_len	human_exon_divergence	human_intergenic_5p_divergence	human_intergenic_3p_divergence	human_rec_start	human_rec_end	human_rec_rate	chimp_useability	chimp_transcript	chimp_gene_and_exon	chimp_chr	chimp_strand	chimp_UCSC_start	chimp_UCSC_end	chimp_exon_start	chimp_exon_end	chimp_exon_len	chimp_intergenic_5p_start	chimp_intergenic_5p_end	chimp_intergenic_5p_len	chimp_intergenic_3p_start	chimp_intergenic_3p_end	chimp_intergenic_3p_len	chimp_exon_divergence	chimp_exon_callability	chimp_intergenic_5p_divergence	chimp_intergenic_5p_callability	chimp_intergenic_3p_divergence	chimp_intergenic_3p_callability	chimp_rec_start_pos	chimp_rec_end_pos	chimp_interpolated_4Ner/kp_rec_rate	chimp_prop_avg_4Ner/kb_rec_rate	chimp_inversion_sites	vervet_useability	vervet_transcript	vervet_gene_and_exon	vervet_chr	vervet_strand	vervet_UCSC_start	vervet_UCSC_end	vervet_exon_start	vervet_exon_end	vervet_exon_len	vervet_intergenic_5p_start	vervet_intergenic_5p_end	vervet_intergenic_5p_len	vervet_intergenic_3p_start	vervet_intergenic_3p_end	vervet_intergenic_3p_len	vervet_exon_divergence	vervet_exon_callability	vervet_intergenic_5p_divergence	vervet_intergenic_5p_callability	vervet_intergenic_3p_divergence	vervet_intergenic_3p_callability	vervet_rec_start_pos	vervet_rec_end_pos	vervet_interpolated_4Ner/kp_rec_rate	vervet_prop_avg_4Ner/kb_rec_rate	vervet_inversion_sites
37	PCDHA1	chr5	+	140389212	140391929	141009627	141012344	2718	140996095	141009626	13532	141012345	141029274	16930	0.000735835	/	/	141006939	141014693	0.689264143	Y	ENSPTRT00000055454	ENSPTRG00000017328_ex4/4	chr5	+	142777846	142780562	142777846	142780562	2717	142764073	142777845	13773	142780563	142801051	20489	0.002247191	2670	0.003768414	11676	0.002503129	18377	142764165	142801455	0.302516385	0.2784189	NA	Y	ENSCSAT00000010630.1	ENSCSAG00000012587.1_ex4/4	chr23	+	43638162	43638473	43638162	43638473	312	43625248	43638161	12914	43638474	43659961	21488	0.006410256	312	0.028139836	11585	0.026785714	18928	43625248	43659987	0.058648637	0.021895188	NA
38	NSD1	chr5	+	176636637	176639196	177209636	177212195	2560	177206964	177209635	2672	177212196	177224008	11813	0	/	/	177207066	177214240	9.793660003	Y	ENSPTRT00000042784	ENSPTRG00000017575_ex5/23	chr5	+	179586989	179589552	179586989	179589552	2564	179584334	179586988	2655	179589553	179601637	12085	0	2554	0.003203845	2497	0.002171946	11050	179583877	179601302	0.241182382	0.232871877	NA	Y	ENSCSAT00000006994.1	ENSCSAG00000008928.1_ex6/24	chr23	+	79218587	79221144	79218587	79221144	2558	79215849	79218586	2738	79221145	79232566	11422	0.014365523	2506	0.028753994	2504	0.00525172	5522	79216622	79233430	4.00E-05	4.00E-05	NA
39	ADAMTS2	chr5	-	178537852	178541325	179110851	179114324	3474	179114325	179117992	3668	179097414	179110850	13437	0.001727116	/	/	179110889	179114209	3.089862343	Y	ENSPTRT00000032567	ENSPTRG00000017614_ex1/22	chr5	-	181560147	181560622	181560147	181560622	476	181560623	181564332	3710	181502445	181560146	57702	0.002118644	472	0.003289474	3648	0.003747232	52839	181502896	181563850	1.946240066	2.070283108	NA	Y	ENSCSAT00000006524.1	ENSCSAG00000008473.1_ex1/21	chr23	-	80852330	80856061	80852330	80856061	3732	80856062	80859931	3870	80799519	80852329	52811	0.035445158	3583	0.034977578	3345	0.028254956	40807	80799360	80859306	0.000129984	0.00013	NA
40	RBM24	chr6	+	17291987	17294102	17291756	17293871	2116	17288234	17291755	3522	17293872	17343688	49817	0.00047259	/	/	17277285	17295941	3.519709314	Y	ENSPTRT00000025457	ENSPTRG00000017749_ex4/4	chr6	+	17630032	17632154	17630032	17632154	2123	17626511	17630031	3521	17632155	17695429	63275	0.000482859	2071	0.003150057	3492	0.003299323	52435	17627715	17695434	1.535061017	1.693135985	NA	Y	ENSCSAT00000005644.1	ENSCSAG00000007599.1_ex1/4	chr17	-	54853760	54855902	54853760	54855902	2143	54855903	54859096	3194	54798259	54853759	55501	0.004768717	2097	0.021045918	3136	0.011695906	43947	54798328	54858467	0.199176425	0.142293397	NA
41	RNF8	chr6	+	37358518	37362514	37390742	37394738	3997	37386048	37390741	4694	37394739	37413934	19196	0.001501126	/	/	37390563	37395592	1.850962332	Y	ENSPTRT00000033498	ENSPTRG00000018121_ex7/7	chr6	+	38220063	38224058	38220063	38224058	3996	38215198	38220062	4865	38224059	38244765	20707	0.00278834	3945	0.003971572	4784	0.003354556	14607	38215240	38244784	0.229066172	0.242452125	NA	Y	ENSCSAT00000008561.1	ENSCSAG00000010478.1_ex1/8	chr17	-	34751944	34754678	34751944	34754678	2735	34754679	34758627	3949	34729979	34751943	21965	0.024338624	1890	0.032366071	3584	0.023791775	16098	34729309	34758975	0.800828389	0.375486674	NA
42	CD2AP	chr6	+	47591922	47594999	47624186	47627263	3078	47618361	47624185	5825	47627264	47641926	14663	0.001299545	/	/	47615609	47631978	4.272248605	Y	ENSPTRT00000033733	ENSPTRG00000018244_ex18/18	chr6	+	48723614	48723704	48723614	48723704	91	48716797	48723613	6817	48723705	48741546	17842	0	87	0.00394657	6588	0.002018283	8423	48716782	48741024	0.487839741	0.903220966	NA	Y	ENSCSAT00000010732.1	ENSCSAG00000012642.1_ex1/18	chr17	-	24663871	24667195	24663871	24667195	3325	24667196	24674362	7167	24623255	24663870	40616	0.028243327	3222	0.033041788	4116	0.03008755	24329	24623263	24674316	0.121162243	0.233559241	NA
43	FAM83B	chr6	+	54804504	54809897	54939706	54945099	5394	54933669	54939705	6037	54945100	55025779	80680	0.001853912	/	/	54939588	54945305	1.990615845	Y	ENSPTRT00000033819	ENSPTRG00000018296_ex4/4	chr6	+	56179429	56181806	56179429	56181806	2378	56173391	56179428	6038	56181807	56302580	120774	0.002110595	2369	0.003521127	5964	0.003624212	106230	56174037	56302873	0.409511348	0.374154936	NA	Y	ENSCSAT00000011298.1	ENSCSAG00000013206.1_ex1/3	chr17	-	16582781	16588159	16582781	16588159	5379	16588160	16594202	6043	16438493	16582780	144288	0.025252525	5148	0.010625536	5835	0.01441433	128622	16438476	16594212	0.816589902	0.780430336	NA
44	BVES	chr6	-	105544697	105549088	105096822	105101213	4392	105101214	105108449	7236	105090077	105096821	6745	0.001593807	/	/	105093146	105104208	2.388314412	Y	ENSPTRT00000034105	ENSPTRG00000018454_ex1/8	chr6	-	106854456	106855051	106854456	106855051	596	106855052	106862282	7231	106826291	106854455	28165	0.002710027	369	0.003910068	7161	0.002324728	24519	106826241	106862506	0.058070123	0.032983541	NA	Y	ENSCSAT00000012805.1	ENSCSAG00000014711.1_ex8/8	chr13	+	68703868	68707885	68703868	68707885	4018	68696647	68703867	7221	68707886	68731268	23383	0.030895168	3787	0.035657342	6899	0.030581614	21320	68696665	68731389	0.32776679	0.406946324	NA
45	AKAP7	chr6	+	131602670	131604675	131281530	131283535	2006	131267318	131281529	14212	131283536	131376277	92742	0.001994018	/	/	131278971	131286781	1.89110777	Y	ENSPTRT00000034346	ENSPTRG00000018599_ex7/7	chr6	+	133570158	133572172	133570158	133572172	2015	133555959	133570157	14199	133572173	133716304	144132	0.002501251	1999	0.002216661	13985	0.002467917	121560	133556952	133716087	0.802940459	0.805659182	NA	Y	ENSCSAT00000014728.1	ENSCSAG00000016634.1_ex1/8	chr13	-	42270158	42272173	42270158	42272173	2016	42272174	42300956	28783	42126604	42270157	143554	0.017632242	1985	0.028121576	24643	0.020632868	105172	42126540	42301013	0.386485147	0.381640237	NA
46	UST	chr6	+	149394969	149398126	149073833	149076990	3158	149053247	149073832	20586	149076991	149094389	17399	0.000949968	/	/	149071995	149077642	1.010194275	Y	ENSPTRT00000034506	ENSPTRG00000018689_ex9/9	chr6	+	151731242	151731526	151731242	151731526	285	151704519	151731241	26723	151731527	151856281	124755	0.003558719	281	0.003635653	25580	0.003349339	119128	151704586	151856246	0.891202954	0.871205814	NA	Y	ENSCSAT00000015291.1	ENSCSAG00000017203.1_ex1/6	chr13	-	22597972	22598256	22597972	22598256	285	22598257	22624747	26491	22479013	22597971	118959	0.003508772	285	0.030253192	23105	0.028738026	96040	22478766	22624817	1.00E-05	1.00E-05	NA
47	TAB2	chr6	+	149730713	149732749	149409577	149411613	2037	149405312	149409576	4265	149411614	149429621	18008	0.000490918	/	/	149409221	149431105	2.392452725	Y	ENSPTRT00000034507	ENSPTRG00000018690_ex7/7	chr6	+	152073584	152075634	152073584	152075634	2051	152068099	152073583	5485	152075635	152129792	54158	0.000488759	2046	0.003743215	5343	0.005450316	45135	152067795	152130475	0.200889056	0.200887544	NA	Y	ENSCSAT00000015307.1	ENSCSAG00000017214.1_ex1/6	chr13	-	22234011	22236783	22234011	22236783	2773	22236784	22242364	5581	22151665	22234010	82346	0.017902813	2737	0.027739632	3641	0.029964301	61907	22151658	22243852	0.095512029	0.17062389	NA
48	SP4	chr7	+	21550640	21554440	21511022	21514822	3801	21496573	21511021	14449	21514823	21529018	14196	0.000263089	/	/	21424112	21535600	7.261769481	Y	ENSPTRT00000035061	ENSPTRG00000018970_ex6/6	chr7	+	21797973	21801494	21797973	21801494	3522	21783359	21797972	14614	21801495	21816031	14537	0.001455604	3435	0.002046433	14171	0.003723328	13966	21782663	21816168	0.694921922	0.731203006	NA	Y	ENSCSAT00000011709.1	ENSCSAG00000013609.1_ex1/5	chr21	-	36747895	36752340	36747895	36752340	4446	36752341	36766528	14188	36734203	36747894	13692	0.013231198	4308	0.033362924	13518	0.030313528	11546	36733833	36765726	2.00E-05	2.00E-05	NA
49	BMPER	chr7	+	34192704	34195484	34153092	34155872	2781	34148226	34153091	4866	34155873	34251192	95320	0.000719166	/	/	34139063	34196594	4.466401166	Y	ENSPTRT00000035249	ENSPTRG00000019072_ex16/16	chr7	+	34555875	34558651	34555875	34558651	2777	34550550	34555874	5325	34558652	34635491	76840	0.001085384	2764	0.004852406	4946	0.002496508	57280	34549459	34635653	0.518325243	0.573045064	NA	Y	ENSCSAT00000012991.1	ENSCSAG00000014898.1_ex1/15	chr21	-	24255865	24257266	24255865	24257266	1402	24257267	24262148	4882	24184269	24255864	71596	0.02	1400	0.034163544	4537	0.026746253	61317	24184269	24262193	0.375261473	0.358062972	NA
50	GPR37	chr7	-	124404008	124406079	124763954	124766025	2072	124766026	124771658	5633	124755649	124763953	8305	0.000965251	/	/	124759029	124777193	6.078717939	Y	ENSPTRT00000036389	ENSPTRG00000019646_ex2/2	chr7	-	125127909	125129583	125127909	125129583	1675	125129584	125158885	29302	125119601	125127908	8308	0.001771479	1129	0.003599323	27783	0.004304161	6970	125119550	125160027	1.31498656	1.337630578	NA	Y	ENSCSAT00000008334.1	ENSCSAG00000010249.1_ex2/2	chr21	-	93505255	93507056	93505255	93507056	1802	93507057	93539164	32108	93496890	93505254	8365	0.025683975	1791	0.031420912	27975	0.029103906	7834	93497473	93539090	0.235732537	0.237294956	NA
51	NRF1	chr7	+	129394858	129396922	129755018	129757082	2065	129749624	129755017	5394	129757083	129763732	6650	0.000968992	/	/	129753552	129758917	8.733118474	Y	ENSPTRT00000036463	ENSPTRG00000019683_ex12/12	chr7	+	130174448	130176507	130174448	130176507	2060	130169157	130174447	5291	130176508	130277375	100868	0.00201005	1990	0.002376238	5050	0.003517267	83019	130169701	130277403	0.460984216	0.442804398	NA	Y	ENSCSAT00000007972.1	ENSCSAG00000009893.1_ex11/11	chr21	+	98375050	98377096	98375050	98377096	2047	98361145	98375049	13905	98377097	98476479	99383	0.012450199	2008	0.026180026	12987	0.03000454	72689	98361235	98476847	0.226943224	0.184067354	NA
52	XKR9	chr8	+	71646031	71648177	70733796	70735942	2147	70720475	70733795	13321	70735943	70966687	230745	0.000931532	/	/	70731169	70742796	2.338415312	Y	ENSPTRT00000059886	ENSPTRG00000030985_ex3/3	chr8	+	69072174	69072985	69072174	69072985	812	69058932	69072173	13242	69072986	69909919	836934	0.001236094	809	0.003179145	12582	0.003036764	750470	69059210	69910047	0.530096273	0.568697727	NA	Y	ENSCSAT00000011913.1	ENSCSAG00000013824.1_ex2/2	chr8	+	66462804	66463496	66462804	66463496	693	66452405	66462803	10399	66463497	67117555	654059	0.017316017	693	0.018779343	9372	0.027031601	573218	66452506	67117592	0.26086501	0.23025646	NA
53	LRRC6	chr8	-	133582667	133584728	132570419	132572480	2062	132572481	132575444	2964	132565949	132570418	4470	0.000484966	/	/	132568696	132575619	7.407574682	Y	ENSPTRT00000038084	ENSPTRG00000020595_ex1/12	chr8	-	132230276	132230556	132230276	132230556	281	132230557	132233555	2999	132186067	132230275	44209	0	280	0.001685204	2967	0.004280714	39713	132186094	132233735	0.091225352	0.122110997	NA	Y	ENSCSAT00000007997.1	ENSCSAG00000009917.1_ex1/12	chr8	-	127008618	127010905	127008618	127010905	2288	127010906	127016561	5656	126815665	127008617	192953	0.036193029	2238	0.038854806	4890	0.030943043	166758	126815520	127016433	0.382662411	0.373978053	NA
54	MOB3B	chr9	-	27325207	27330614	27325209	27330616	5408	27330617	27344825	14209	27311174	27325208	14035	0.00147929	/	/	27325220	27330518	2.997910804	Y	ENSPTRT00000038553	ENSPTRG00000020837_ex1/4	chr9	-	27935148	27936633	27935148	27936633	1486	27936634	27951275	14642	27919050	27935147	16098	0.00405954	1478	0.006451613	12865	0.003537174	14701	27919283	27951460	0.07971865	0.079456299	NA	Y	ENSCSAT00000007880.1	ENSCSAG00000009793.1_ex4/4	chr12	+	52725680	52725710	52725680	52725710	31	52711821	52725679	13859	52725711	52741296	15586	0	31	0.032624456	12414	0.011384299	12649	52711636	52741016	0.073469435	0.046507509	NA
55	NTRK2	chr9	+	87425457	87430623	84810542	84815708	5167	84781314	84810541	29228	84815709	84841475	25767	0.000387072	/	/	84810639	84815644	3.439549247	Y	ENSPTRT00000050236	ENSPTRG00000021064_ex15/15	chr9	+	83820258	83820296	83820258	83820296	39	83789126	83820257	31132	83820297	83844332	24036	0	37	0.002329702	30476	0.00185715	19923	83789187	83844271	0.337191308	0.443443769	NA	Y	ENSCSAT00000005525.1	ENSCSAG00000007484.1_ex12/12	chr12	+	95620326	95620364	95620326	95620364	39	95590872	95620325	29454	95620365	96119166	498802	0	39	0.031722054	27804	0.028859738	441688	95590780	96119334	0.159685427	0.15973897	NA
56	SYK	chr9	+	93657810	93660842	90895528	90898560	3033	90892078	90895527	3450	90898561	90980927	82367	0.001318826	/	/	90891740	90901050	3.417560235	Y	ENSPTRT00000039024	ENSPTRG00000021098_ex13/13	chr9	+	90051729	90052339	90051729	90052339	611	90048279	90051728	3450	90052340	90787811	735472	0.008503401	588	0.003540868	3389	0.003281681	657285	90048339	90788072	0.300738881	0.302431084	NA	Y	ENSCSAT00000005323.1	ENSCSAG00000007280.1_ex14/14	chr12	+	101347137	101349856	101347137	101349856	2720	101343770	101347136	3367	101349857	101717429	367573	0.031615925	2562	0.032801685	3323	0.032729467	323195	101344199	101717574	0.176910749	0.216822394	NA
57	NR4A3	chr9	+	102625902	102629173	99863620	99866891	3272	99855618	99863619	8002	99866892	99876604	9713	0	/	/	99863628	99866866	1.58176839	Y	ENSPTRT00000039179	ENSPTRG00000021186_ex8/8	chr9	+	99097734	99101018	99097734	99101018	3285	99090527	99097733	7207	99101019	99123117	22099	0.000308928	3237	0.002870524	6619	0.002197167	17295	99090565	99123293	0.078865375	0.061191104	NA	Y	ENSCSAT00000009175.1	ENSCSAG00000011090.1_ex1/7	chr12	-	39567851	39571384	39567851	39571384	3534	39571385	39578665	7281	39542191	39567850	25660	0.011607661	3446	0.027244882	6203	0.028073476	20197	39542244	39577874	0.028671765	0.013082578	NA
58	LRRC8A	chr9	+	131669436	131671600	128907157	128909321	2165	128896639	128907156	10518	128909322	128912708	3387	0.001847575	/	/	128901780	128910989	2.2025812	Y	ENSPTRT00000039684	ENSPTRG00000021443_ex3/4	chr9	+	128752188	128754353	128752188	128754353	2166	128741048	128752187	11140	128754354	128757710	3357	0.001893939	2112	0.003612644	9965	0.003664122	3275	128741021	128757950	0.364272255	0.377921812	NA	Y	ENSCSAT00000012550.1	ENSCSAG00000014458.1_ex2/4	chr12	-	9247463	9249628	9247463	9249628	2166	9249629	9259127	9499	9243562	9247462	3901	0.012071463	2071	0.022077114	6432	0.035849607	3431	9243503	9259145	0.065284107	0.07285678	NA
59	SFMBT2	chr10	-	7200586	7205872	7158624	7163910	5287	7163911	7167419	3509	7000765	7158623	157859	0.004540295	/	/	6968320	7166998	3.108333592	Y	ENSPTRT00000004162	ENSPTRG00000002271_ex1/21	chr10	-	7329775	7329916	7329775	7329916	142	7329917	7333549	3633	7003426	7329774	326349	0	136	0.006401336	3593	0.004470336	281858	6997394	7333339	0.555842948	0.623062333	NA	Y	ENSCSAT00000011582.1	ENSCSAG00000013499.1_ex1/20	chr9	-	7226294	7226435	7226294	7226435	142	7226436	7229993	3558	6923891	7226293	302403	0.007092199	141	0.033848847	3427	0.006990985	259334	6923869	7229937	0.827836366	0.650039466	NA
60	USP6NL	chr10	-	11502509	11505848	11460510	11463849	3340	11463850	11472809	8960	11402592	11460509	57918	0.000898204	/	/	11459143	11466981	2.878282487	Y	ENSPTRT00000004188	ENSPTRG00000002286_ex1/15	chr10	-	11729331	11732574	11729331	11732574	3244	11732575	11742755	10181	11658055	11729330	71276	0.001597444	3130	0.00240096	9163	0.005048419	65367	11657076	11742901	1.805732199	1.831667194	NA	Y	ENSCSAT00000011482.1	ENSCSAG00000013395.1_ex1/15	chr9	-	11514089	11519562	11514089	11519562	5474	11519563	11529292	9730	11220131	11514088	293958	0.024395004	5124	0.02995499	6443	0.032211861	270894	11220031	11529449	1.007826471	0.874086241	NA
61	RSU1	chr10	-	16632615	16635495	16590616	16593496	2881	16593497	16644259	50763	16556311	16590615	34305	0.000694203	/	/	16583756	16601882	6.179615582	Y	ENSPTRT00000004265	ENSPTRG00000002325_ex1/8	chr10	-	17227808	17228437	17227808	17228437	630	17228438	17280392	51955	17192212	17227807	35596	0.003210273	623	0.004494431	46057	0.003748666	34679	17192262	17280702	1.203972546	1.210925146	NA	Y	ENSCSAT00000010857.1	ENSCSAG00000012762.1_ex1/9	chr9	-	16535572	16539859	16535572	16539859	4288	16539860	16592484	52625	16501513	16535571	34059	0.023187698	4097	0.031871087	47598	0.029083009	28539	16504478	16592231	0.01179293	0.015387898	NA
62	PARD3	chr10	-	34398488	34400490	34109560	34111562	2003	34111563	34115587	4025	33941120	34109559	168440	0.000499251	/	/	34101684	34116969	1.913805631	Y	ENSPTRT00000050381	ENSPTRG00000002415_ex1/27	chr10	-	34860458	34862460	34860458	34862460	2003	34862461	34866475	4015	34467703	34860457	392755	0.004115226	1944	0.004833376	3931	0.003760157	352113	34467524	34866238	0.372980573	0.394350511	NA	Y	ENSCSAT00000009473.1	ENSCSAG00000011392.1_ex1/23	chr9	-	33396245	33398726	33396245	33398726	2482	33398727	33402692	3966	33014673	33396244	381572	0.025756337	2446	0.031356899	3508	0.02868302	330544	33014778	33402747	0.781418923	0.751876378	NA
63	LRRC20	chr10	-	72058726	72061264	70298970	70301508	2539	70301509	70312685	11177	70282681	70298969	16289	0.00394011	/	/	70290419	70304625	1.055571725	Y	ENSPTRT00000042292	ENSPTRG00000002588_ex1/5	chr10	-	69383772	69386309	69383772	69386309	2538	69386310	69399934	13625	69367579	69383771	16193	0.007815714	2431	0.002027325	11345	0.003335295	15291	69367615	69400303	0.209796745	0.226450414	NA	Y	ENSCSAT00000006338.1	ENSCSAG00000008285.1_ex4/4	chr9	+	61012839	61015356	61012839	61015356	2518	60999887	61012838	12952	61015357	61028461	13105	0.026699029	2472	0.031838856	9234	0.035347985	10920	60999986	61028417	0.036192747	0.22157004	NA
64	CPEB3	chr10	-	93808397	93812196	92048640	92052439	3800	92052440	92066879	14440	92039483	92048639	9157	0	/	/	92048716	92052299	1.630626111	Y	ENSPTRT00000005200	ENSPTRG00000002753_ex1/10	chr10	-	92363027	92363255	92363027	92363255	229	92363256	92377671	14416	92289709	92363026	73318	0	216	0.002820772	13826	0.002139687	69169	92289719	92378002	0.569297826	0.549808654	NA	Y	ENSCSAT00000004620.1	ENSCSAG00000006579.1_ex1/9	chr9	-	85331465	85331693	85331465	85331693	229	85331694	85346281	14588	85257226	85331464	74239	0	189	0.027916667	12000	0.02142059	63537	85256931	85345224	0.015740512	0.021365852	NA
65	TRIM44	chr11	+	35827908	35832603	35806358	35811053	4696	35766261	35806357	40097	35811054	35835619	24566	0.002555366	/	/	35806499	35810883	1.501109429	Y	ENSPTRT00000006601	ENSPTRG00000003504_ex5/5	chr11	+	36094814	36096665	36094814	36096665	1852	36058650	36094813	36164	36096666	36167709	71044	0.002733734	1829	0.001512299	32401	0.003362677	63045	36058661	36167839	0.363609262	0.369153315	NA	Y	ENSCSAT00000003504.1	ENSCSAG00000005470.1_ex1/5	chr1	-	29464089	29464160	29464089	29464160	72	29464161	29494510	30350	29390783	29464088	73306	0	72	0.023461874	24039	0.020579268	41984	29390783	29494870	0.194237023	0.944785163	NA
66	UVRAG	chr11	+	75851755	75855282	76140711	76144238	3528	76128363	76140710	12348	76144239	76165282	21044	0.00170068	/	/	76128276	76150652	1.575635419	Y	ENSPTRT00000007612	ENSPTRG00000004088_ex17/17	chr11	+	74520469	74521172	74520469	74521172	704	74508138	74520468	12331	74521173	74643666	122494	0.001438849	695	0.002147873	12105	0.003635911	104513	74507984	74643516	0.21275321	0.236361704	NA	Y	ENSCSAT00000001934.1	ENSCSAG00000003902.1_ex15/15	chr1	+	67349683	67353166	67349683	67353166	3484	67337258	67349682	12425	67353167	67505459	152293	0.026225414	3203	0.030746321	11416	0.031059615	133775	67337060	67505458	0.381501128	0.348666821	NA
67	SLC36A4	chr11	-	92877337	92882010	93144171	93148844	4674	93148845	93151476	2632	93098523	93144170	45648	0.001069748	/	/	93144263	93148737	3.175805895	Y	ENSPTRT00000007782	ENSPTRG00000004171_ex1/11	chr11	-	91675893	91677055	91675893	91677055	1163	91677056	91679683	2628	91466930	91675892	208963	0.004374453	1143	0.003127443	2558	0.004297876	193584	91466828	91679118	0.245731867	0.280074338	NA	Y	ENSCSAT00000001496.1	ENSCSAG00000003469.1_ex1/11	chr1	-	84398026	84398334	84398026	84398334	309	84398335	84400978	2644	84010740	84398025	387286	0.006472492	309	0.039336676	2593	0.026875622	328811	84010757	84401070	0.485049904	0.372155952	NA
68	CNTN1	chr12	+	41463761	41466214	41069959	41072412	2454	41049589	41069958	20370	41072413	41130430	58018	0.001222494	/	/	41066952	41074714	1.935355727	Y	ENSPTRT00000046590	ENSPTRG00000004834_ex1/23	chr12	-	48797134	48797468	48797134	48797468	335	48797469	48817506	20038	48735588	48797133	61546	0.002985075	335	0.003679328	19297	0.003956991	48269	48735227	48817732	0.388071584	0.415978984	NA	Y	ENSCSAT00000005162.1	ENSCSAG00000007119.1_ex23/23	chr11	+	37329626	37333314	37329626	37333314	3689	37310994	37329625	18632	37333315	37514404	181090	0.022054718	3582	0.028258327	16243	0.031651734	155031	37311012	37514373	0.469308869	0.476095265	NA
69	ARID2	chr12	+	46298717	46301823	45904934	45908040	3107	45899426	45904933	5508	45908041	45913585	5545	0.000321854	/	/	45871519	46026682	6.329181437	Y	ENSPTRT00000008986	ENSPTRG00000004853_ex1/22	chr12	-	43878416	43881520	43878416	43881520	3105	43881521	43887161	5641	43282883	43878415	595533	0.00066291	3017	0.002637528	5308	0.002833567	525839	43282896	43887449	0.295041636	0.328773688	NA	Y	ENSCSAT00000004790.1	ENSCSAG00000006749.1_ex17/17	chr11	+	42115877	42118892	42115877	42118892	3016	42109943	42115876	5934	42118893	42777906	659014	0.008751262	2971	0.028977871	3796	0.023848297	533623	42109819	42777622	0.457143607	0.482018589	NA
70	PPM1H	chr12	-	63037762	63042416	62643982	62648636	4655	62648637	62657907	9271	62623876	62643981	20106	0.000214823	/	/	62641090	62713473	1.529760386	Y	ENSPTRT00000009500	ENSPTRG00000005165_ex10/10	chr12	+	26862082	26866732	26862082	26866732	4651	26852827	26862081	9255	26866733	26916969	50237	0.000437924	4567	0.003293085	9110	0.002664861	45781	26852249	26915412	0.873246822	0.870814031	NA	Y	ENSCSAT00000002544.1	ENSCSAG00000004515.1_ex1/10	chr11	-	58534471	58539304	58534471	58539304	4834	58539305	58548742	9438	58514468	58534470	20003	0.029474131	4716	0.019078799	8858	0.031108122	17841	58514804	58548522	1.572182069	1.488933255	NA
71	BEST3	chr12	-	70047389	70049593	69653609	69655813	2205	69655814	69663620	7807	69648698	69653608	4911	0.002721088	/	/	68346873	70281546	3.057342	Y	ENSPTRT00000009570	ENSPTRG00000005208_ex1/10	chr12	-	69988675	69990879	69988675	69990879	2205	69990880	69998655	7776	69983762	69988674	4913	0.004145555	2171	0.002339789	7693	0.004754031	4838	69983968	69998028	0.07958037	0.059252997	NA	Y	ENSCSAT00000002221.1	ENSCSAG00000004199.1_ex1/9	chr11	-	65283137	65284047	65283137	65284047	911	65284048	65293094	9047	65261005	65283136	22132	0.036423841	906	0.032402995	7345	0.023448614	20385	65260950	65291616	0.191722527	0.151193775	NA
72	KITLG	chr12	-	88886570	88890958	88492793	88497181	4389	88497182	88501170	3989	88346340	88492792	146453	0.000911369	/	/	88484427	88499453	3.550316002	Y	ENSPTRT00000009709	ENSPTRG00000005281_ex1/10	chr12	-	89345218	89349618	89345218	89349618	4401	89349619	89353612	3994	89167228	89345217	177990	0.0020723	4343	0.002530364	3952	0.003696528	162585	89168088	89353387	0.200640446	0.22591909	NA	Y	ENSCSAT00000001811.1	ENSCSAG00000003781.1_ex1/10	chr11	-	83856156	83860555	83856156	83860555	4400	83860556	83864746	4191	83685376	83856155	170780	0.020909926	4352	0.029737903	3968	0.032213056	139757	83685459	83864618	0.484341473	0.490739015	NA
73	TMEM132C	chr12	+	129189635	129192460	128705090	128707915	2826	128701253	128705089	3837	128707916	128750554	42639	0.003893805	/	/	128705105	128707883	4.747994583	Y	ENSPTRT00000010347	ENSPTRG00000005627_ex6/6	chr12	+	130686581	130689403	130686581	130689403	2823	130682777	130686580	3804	130689404	130767668	78265	0.004587156	2616	0.003265306	3675	0.004803316	71409	130683340	130767155	1.35336231	1.366999966	NA	Y	ENSCSAT00000016569.1	ENSCSAG00000001960.1_ex6/6	chr11	+	124084817	124087645	124084817	124087645	2829	124081013	124084816	3804	124087646	124168492	80847	0.025705105	2801	0.042386185	3185	0.02673708	66275	124081006	124168316	0.164162914	0.102500616	NA
74	CAB39L	chr13	-	49882786	49885129	49308650	49310993	2344	49310994	49321470	10477	49301068	49308649	7582	0.000426621	/	/	49304825	49318020	1.253501913	Y	ENSPTRT00000010791	ENSPTRG00000005872_ex1/9	chr13	-	49199374	49201702	49199374	49201702	2329	49201703	49212034	10332	48801345	49199373	398029	0.003461705	2311	0.003280644	10059	0.002461452	368888	48801242	49212429	0.368491438	0.410145664	NA	Y	ENSCSAT00000015816.1	ENSCSAG00000017717.1_ex1/9	chr3	-	27225945	27228319	27225945	27228319	2375	27228320	27237537	9218	26831782	27225944	394163	0.035180299	2274	0.032836645	7248	0.021582288	306733	26832192	27237551	0.159046625	0.145455376	NA
