#	human_gene	human_chr	human_strand	hg19_exon_start	hg19_exon_end	hg18_exon_start	hg18_exon_end	human_exon_len	human_intergenic_5p_start	human_intergenic_5p_end	human_intergenic_5p_len	human_intergenic_3p_start	human_intergenic_3p_end	human_intergenic_3p_len	chimp_useability	chimp_transcript	chimp_gene_and_exon	chimp_chr	chimp_strand	chimp_UCSC_start	chimp_UCSC_end	chimp_exon_start	chimp_exon_end	chimp_exon_len	chimp_intergenic_5p_start	chimp_intergenic_5p_end	chimp_intergenic_5p_len	chimp_intergenic_3p_start	chimp_intergenic_3p_end	chimp_intergenic_3p_len	vervet_useability	vervet_transcript	vervet_gene_and_exon	vervet_chr	vervet_strand	vervet_UCSC_start	vervet_UCSC_end	vervet_exon_start	vervet_exon_end	vervet_exon_len	vervet_intergenic_5p_start	vervet_intergenic_5p_end	vervet_intergenic_5p_len	vervet_intergenic_3p_start	vervet_intergenic_3p_end	vervet_intergenic_3p_len
60	MUC7	chr4	+	71346516	71348714	70480799	70482997	2199	70477437	70480798	3362	70482998	70500784	17787	Y	ENSPTRT00000030048	ENSPTRG00000016131_ex1/3	chr4	-	60117991	60119002	60117991	60119002	1012	60119003	60122360	3358	60100930	60117990	17061	Y	ENSCSAT00000002911.1	ENSCSAG00000004879.1_ex2/2	chr7	+	18988875	18989955	18988875	18989955	1081	18985516	18988874	3359	18989956	19048627	58672
61	PARM1	chr4	+	75971373	75975325	75046163	75050115	3953	75040062	75046162	6101	75050116	75202716	152601	Y	ENSPTRT00000060211	ENSPTRG00000031197_ex1/4	chr4	-	55445658	55449607	55445658	55449607	3950	55449608	55455696	6089	55213053	55445657	232605	Y	ENSCSAT00000002750.1	ENSCSAG00000004720.1_ex4/4	chr7	+	23578497	23582473	23578497	23582473	3977	23573704	23578496	4793	23582474	23804313	221840
62	RCHY1	chr4	-	76404247	76407876	75479037	75482666	3630	75482667	75486623	3957	75420802	75479036	58235	Y	ENSPTRT00000030102	ENSPTRG00000016170_ex9/9	chr4	+	55012581	55016004	55012581	55016004	3424	55008791	55012580	3790	55016005	55359873	343869	Y	ENSCSAT00000002745.1	ENSCSAG00000004717.1_ex1/9	chr7	-	23989744	23989873	23989744	23989873	130	23989874	23993615	3742	23649016	23989743	340728
63	SHROOM3	chr4	+	77659914	77663079	76738761	76741926	3166	76734848	76738760	3913	76741927	76745471	3545	N	ENSPTRT00000030136	ENSPTRG00000016190_ex8/22	chr4	-	53721447	53722329	53721447	53722329	883	53722330	53722330	1	53718600	53721446	2847	Y	ENSCSAT00000002628.1	ENSCSAG00000004597.1_ex3/9	chr7	+	25238330	25241508	25238330	25241508	3179	25234446	25238329	3884	25241509	25244846	3338
64	SOWAHB	chr4	-	77816082	77819002	76894929	76897849	2921	76897850	76923781	25932	76839091	76894928	55838	Y	ENSPTRT00000030138	ENSPTRG00000016191_ex1/3	chr4	+	53563242	53563602	53563242	53563602	361	53488026	53563241	75216	53563603	53563603	1	Y	ENSCSAT00000018117.1	ENSCSAG00000000418.1_ex1/1	chr7	-	25397384	25399766	25397384	25399766	2383	25399767	25525117	125351	25194781	25397383	202603
65	CXXC4	chr4	-	105389463	105393523	104468306	104472366	4061	104472367	104481555	9189	104094061	104468305	374245	Y	ENSPTRT00000030393	ENSPTRG00000016332_ex1/3	chr4	-	107817414	107821377	107817414	107821377	3964	107821378	107830782	9405	107428686	107817413	388728	Y	ENSCSAT00000002038.1	ENSCSAG00000004010.1_ex1/2	chr7	-	52527746	52531861	52527746	52531861	4116	52531862	52541041	9180	52440536	52527745	87210
66	ANK2	chr4	+	114302613	114304896	113381457	113383740	2284	113377453	113381456	4004	113383741	113402031	18291	Y	ENSPTRT00000050131	ENSPTRG00000016382_ex46/46	chr4	+	116907446	116909721	116907446	116909721	2276	116903639	116907445	3807	116909722	116912219	2498	Y	ENSCSAT00000001830.1	ENSCSAG00000003803.1_ex49/49	chr7	+	61172063	61175519	61172063	61175519	3457	61168841	61172062	3222	61175520	61192741	17222
67	ARSJ	chr4	-	114821440	114824831	113900284	113903675	3392	113903676	113941056	37381	113831106	113900283	69178	Y	ENSPTRT00000030477	ENSPTRG00000016384_ex1/2	chr4	-	117442665	117444064	117442665	117444064	1400	117444065	117481791	37727	117370674	117442664	71991	Y	ENSCSAT00000001821.1	ENSCSAG00000003792.1_ex1/2	chr7	-	61712062	61713461	61712062	61713461	1400	61713462	61749970	36509	61631883	61712061	80179
68	FAT4	chr4	+	126237567	126242741	125316412	125321586	5175	125014572	125316411	301840	125321587	125360185	38599	Y	ENSPTRT00000067874	ENSPTRG00000024046_ex1/17	chr4	+	128767102	128772277	128767102	128772277	5176	127790041	128767101	977061	128772278	128792914	20637	Y	ENSCSAT00000001661.1	ENSCSAG00000003634.1_ex1/17	chr7	+	72500263	72504478	72500263	72504478	4216	72198150	72500262	302113	72504479	72518381	13903
69	PCDH10	chr4	+	134111296	134115765	133190141	133194610	4470	133176712	133190140	13429	133194611	133695471	500861	Y	ENSPTRT00000030573	ENSPTRG00000016444_ex5/5	chr4	+	136765782	136767218	136765782	136767218	1437	136752028	136765781	13754	136767219	138838362	2071144	Y	ENSCSAT00000001584.1	ENSCSAG00000003553.1_ex5/5	chr7	+	80225737	80225757	80225737	80225757	21	80212126	80225736	13611	80225758	81052842	827085
70	DCHS2	chr4	-	155410456	155412877	154489304	154491725	2422	154491726	154507843	16118	154440301	154489303	49003	Y	ENSPTRT00000030731	ENSPTRG00000016532_ex9/9	chr4	-	158697073	158699125	158697073	158699125	2053	158699126	158722321	23196	158646901	158697072	50172	Y	ENSCSAT00000001304.1	ENSCSAG00000003278.1_ex8/8	chr7	-	101034267	101036304	101034267	101036304	2038	101036305	101057876	21572	100978880	101034266	55387
71	FSTL5	chr4	-	162305044	162307601	161383892	161386449	2558	161386450	161420726	34277	160372021	161383891	1011871	Y	ENSPTRT00000030780	ENSPTRG00000016559_ex1/14	chr4	-	165644118	165644821	165644118	165644821	704	165644822	165679991	35170	165453479	165644117	190639	Y	ENSCSAT00000001231.1	ENSCSAG00000003200.1_ex1/15	chr7	-	107857487	107860815	107857487	107860815	3329	107860816	107894721	33906	107079071	107857486	778416
72	MFAP3L	chr4	-	170907748	170913460	169986597	169992309	5713	169992310	169997137	4828	169981250	169986596	5347	Y	ENSPTRT00000030832	ENSPTRG00000016591_ex1/3	chr4	-	174417918	174423632	174417918	174423632	5715	174423633	174430114	6482	174296667	174417917	121251	Y	ENSCSAT00000001141.1	ENSCSAG00000003111.1_ex1/3	chr7	-	116193728	116199498	116193728	116199498	5771	116199499	116206351	6853	116092591	116193727	101137
73	GLRA3	chr4	-	175563162	175565215	174642011	174644064	2054	174644065	174651559	7495	174582452	174642010	59559	Y	ENSPTRT00000030854	ENSPTRG00000016607_ex2/11	chr4	-	179138660	179139330	179138660	179139330	671	179139331	179146052	6722	179138639	179138659	21	Y	ENSCSAT00000001120.1	ENSCSAG00000003089.1_ex1/5	chr7	-	120739920	120740408	120739920	120740408	489	120740409	120747934	7526	120680468	120739919	59452
74	ENPP6	chr4	-	185009859	185012535	184088706	184091382	2677	184091383	184094313	2931	184080953	184088705	7753	Y	ENSPTRT00000030892	ENSPTRG00000016636_ex1/8	chr4	-	188744565	188747239	188744565	188747239	2675	188747240	188751680	4441	188536290	188744564	208275	Y	ENSCSAT00000001038.1	ENSCSAG00000003012.1_ex1/8	chr7	-	130060650	130060856	130060650	130060856	207	130060857	130063849	2993	129855343	130060649	205307
75	UBE2QL1	chr5	+	6491331	6496834	6491218	6496721	5504	6470233	6491217	20985	6496722	6539428	42707	Y	ENSPTRT00000065618	ENSPTRG00000033811_ex2/2	chr5	+	6635609	6636983	6635609	6636983	1375	6614030	6635608	21579	6636984	6707095	70112	Y	ENSCSAT00000015434.1	ENSCSAG00000017341.1_ex2/2	chr4	+	6177916	6178048	6177916	6178048	133	6157468	6177915	20448	6178049	6245402	67354
76	ADAMTS12	chr5	-	33523640	33527471	33523535	33527366	3832	33527367	33531099	3733	33513431	33523534	10104	Y	ENSPTRT00000031146	ENSPTRG00000016776_ex25/25	chr5	+	82214546	82214725	82214546	82214725	180	82210814	82214545	3732	82214726	82342944	128219	Y	ENSCSAT00000015253.1	ENSCSAG00000017158.1_ex1/24	chr4	-	32757683	32761570	32757683	32761570	3888	32761571	32764591	3021	32240381	32757682	517302
77	TMEM267	chr5	-	43444354	43446659	43444252	43446557	2306	43446558	43450107	3550	43428322	43444251	15930	Y	ENSPTRT00000031260	ENSPTRG00000016848_ex3/3	chr5	+	72074957	72076860	72074957	72076860	1904	72071408	72074956	3549	72076861	72093976	17116	Y	ENSCSAT00000014856.1	ENSCSAG00000016759.1_ex3/6	chr4	-	42225722	42225900	42225722	42225900	179	42225901	42230212	4312	42225668	42225721	54
78	SNX18	chr5	+	53839009	53842416	54543179	54546586	3408	54532092	54543178	11087	54546587	54603372	56786	Y	ENSPTRT00000031287	ENSPTRG00000016868_ex1/2	chr5	-	61388915	61392312	61388915	61392312	3398	61392313	61404512	12200	61149087	61388914	239828	Y	ENSCSAT00000014700.1	ENSCSAG00000016605.1_ex2/2	chr4	+	50807525	50811253	50807525	50811253	3729	50796132	50807524	11393	50811254	51040932	229679
79	RNF180	chr5	+	63665442	63668696	64369615	64372869	3255	64352773	64369614	16842	64372870	64439408	66539	Y	ENSPTRT00000031364	ENSPTRG00000016919_ex1/7	chr5	-	51324907	51325107	51324907	51325107	201	51325108	51344985	19878	51249329	51324906	75578	Y	ENSCSAT00000014085.1	ENSCSAG00000015992.1_ex7/7	chr4	+	60552682	60557227	60552682	60557227	4546	60535837	60552681	16845	60557228	60624838	67611
80	ADAMTS6	chr5	-	64444563	64447772	65148736	65151945	3210	65151946	65161281	9336	65083750	65148735	64986	Y	ENSPTRT00000055696	ENSPTRG00000016927_ex25/25	chr5	+	50519660	50522862	50519660	50522862	3203	50512822	50519659	6838	50522863	50716620	193758	Y	ENSCSAT00000014056.1	ENSCSAG00000015963.1_ex1/7	chr4	-	61338928	61342654	61338928	61342654	3727	61342655	61349118	6464	61174249	61338927	164679
81	HOMER1	chr5	-	78669647	78672020	79373824	79376197	2374	79376198	79386510	10313	79350520	79373823	23304	Y	ENSPTRT00000031562	ENSPTRG00000017026_ex9/9	chr5	+	36414707	36416937	36414707	36416937	2231	36404111	36414706	10596	36416938	36527340	110403	Y	ENSCSAT00000013323.1	ENSCSAG00000015226.1_ex1/9	chr4	-	73589494	73594215	73589494	73594215	4722	73594216	73604178	9963	73582267	73589493	7227
82	TMEM167A	chr5	-	82348665	82352973	83052846	83057154	4309	83057155	83060679	3525	82956341	83052845	96505	Y	ENSPTRT00000046825	ENSPTRG00000017053_ex4/4	chr5	+	32602580	32602651	32602580	32602651	72	32598463	32602579	4117	32602652	32995496	392845	Y	ENSCSAT00000013004.1	ENSCSAG00000014909.1_ex1/4	chr4	-	77156042	77160746	77156042	77160746	4705	77160747	77163988	3242	76776187	77156041	379855
83	EDIL3	chr5	-	83236414	83239387	83940595	83943568	2974	83943569	83953386	9818	83830836	83940594	109759	Y	ENSPTRT00000031610	ENSPTRG00000017057_ex11/11	chr5	+	31696456	31697724	31696456	31697724	1269	31686336	31696455	10120	31697725	31834386	136662	Y	ENSCSAT00000012923.1	ENSCSAG00000014835.1_ex1/11	chr4	-	78047502	78050762	78047502	78050762	3261	78050763	78060623	9861	77984328	78047501	63174
84	RGMB	chr5	+	98128789	98132198	98793085	98796494	3410	98786587	98793084	6498	98796495	98814937	18443	Y	ENSPTRT00000031692	ENSPTRG00000017102_ex5/5	chr5	+	99761473	99764875	99761473	99764875	3403	99754980	99761472	6493	99764876	99811300	46425	Y	ENSCSAT00000013444.1	ENSCSAG00000015350.1_ex4/4	chr23	+	2364826	2369294	2364826	2369294	4469	2358269	2364825	6557	2369295	2419033	49739
85	GIN1	chr5	-	102421704	102423876	103086000	103088172	2173	103088173	103092356	4184	103059531	103085999	26469	Y	ENSPTRT00000065106	ENSPTRG00000030296_ex1/8	chr5	-	104162369	104164539	104162369	104164539	2171	104164540	104169516	4977	103862190	104162368	300179	Y	ENSCSAT00000013255.1	ENSCSAG00000015159.1_ex1/8	chr23	-	6526424	6529091	6526424	6529091	2668	6529092	6533766	4675	6245746	6526423	280678
86	PCDHA1	chr5	+	140389212	140391929	141009627	141012344	2718	140996095	141009626	13532	141012345	141029274	16930	Y	ENSPTRT00000055454	ENSPTRG00000017328_ex4/4	chr5	+	142777846	142780562	142777846	142780562	2717	142764073	142777845	13773	142780563	142801051	20489	Y	ENSCSAT00000010630.1	ENSCSAG00000012587.1_ex4/4	chr23	+	43638162	43638473	43638162	43638473	312	43625248	43638161	12914	43638474	43659961	21488
87	GABRB2	chr5	-	160715436	160721435	161288429	161294428	6000	161294429	161310398	15970	161113528	161288428	174901	Y	ENSPTRT00000032348	ENSPTRG00000017494_ex1/11	chr5	-	163393766	163399729	163393766	163399729	5964	163399730	163415536	15807	163364546	163393765	29220	Y	ENSCSAT00000008430.1	ENSCSAG00000010344.1_ex1/9	chr23	-	63637108	63637456	63637108	63637456	349	63637457	63655893	18437	63344246	63637107	292862
88	NSD1	chr5	+	176636637	176639196	177209636	177212195	2560	177206964	177209635	2672	177212196	177224008	11813	Y	ENSPTRT00000042784	ENSPTRG00000017575_ex5/23	chr5	+	179586989	179589552	179586989	179589552	2564	179584334	179586988	2655	179589553	179601637	12085	Y	ENSCSAT00000006994.1	ENSCSAG00000008928.1_ex6/24	chr23	+	79218587	79221144	79218587	79221144	2558	79215849	79218586	2738	79221145	79232566	11422
89	ADAMTS2	chr5	-	178537852	178541325	179110851	179114324	3474	179114325	179117992	3668	179097414	179110850	13437	Y	ENSPTRT00000032567	ENSPTRG00000017614_ex1/22	chr5	-	181560147	181560622	181560147	181560622	476	181560623	181564332	3710	181502445	181560146	57702	Y	ENSCSAT00000006524.1	ENSCSAG00000008473.1_ex1/21	chr23	-	80852330	80856061	80852330	80856061	3732	80856062	80859931	3870	80799519	80852329	52811
90	GFOD1	chr6	-	13363587	13365894	13363355	13365662	2308	13365663	13386786	21124	13345969	13363354	17386	Y	ENSPTRT00000032773	ENSPTRG00000017734_ex1/2	chr6	-	13585838	13587914	13585838	13587914	2077	13587915	13608754	20840	13574261	13585837	11577	Y	ENSCSAT00000005575.1	ENSCSAG00000007527.1_ex2/2	chr17	+	58782743	58783663	58782743	58783663	921	58722022	58782742	60721	58783664	58803039	19376
91	RBM24	chr6	+	17291987	17294102	17291756	17293871	2116	17288234	17291755	3522	17293872	17343688	49817	Y	ENSPTRT00000025457	ENSPTRG00000017749_ex4/4	chr6	+	17630032	17632154	17630032	17632154	2123	17626511	17630031	3521	17632155	17695429	63275	Y	ENSCSAT00000005644.1	ENSCSAG00000007599.1_ex1/4	chr17	-	54853760	54855902	54853760	54855902	2143	54855903	54859096	3194	54798259	54853759	55501
92	TRIM38	chr6	+	25983392	25987557	25983164	25987329	4166	25978225	25983163	4939	25987330	26002180	14851	Y	ENSPTRT00000032882	ENSPTRG00000017795_ex7/7	chr6	+	26475259	26477220	26475259	26477220	1962	26470324	26475258	4935	26477221	26495458	18238	Y	ENSCSAT00000005945.1	ENSCSAG00000007893.1_ex1/7	chr17	-	46268288	46271421	46268288	46271421	3134	46271422	46276384	4963	46216469	46268287	51819
93	RNF8	chr6	+	37358518	37362514	37390742	37394738	3997	37386048	37390741	4694	37394739	37413934	19196	Y	ENSPTRT00000033498	ENSPTRG00000018121_ex7/7	chr6	+	38220063	38224058	38220063	38224058	3996	38215198	38220062	4865	38224059	38244765	20707	Y	ENSCSAT00000008561.1	ENSCSAG00000010478.1_ex1/8	chr17	-	34751944	34754678	34751944	34754678	2735	34754679	34758627	3949	34729979	34751943	21965
94	SUPT3H	chr6	-	44794467	44797594	44826730	44829857	3128	44829858	44881255	51398	44689306	44826729	137424	Y	ENSPTRT00000033704	ENSPTRG00000023379_ex1/10	chr6	-	45911742	45911784	45911742	45911784	43	45911785	45958509	46725	45647490	45911741	264252	Y	ENSCSAT00000010564.1	ENSCSAG00000012475.1_ex9/9	chr17	+	27358858	27361706	27358858	27361706	2849	27319516	27358857	39342	27361707	27551641	189935
95	CD2AP	chr6	+	47591922	47594999	47624186	47627263	3078	47618361	47624185	5825	47627264	47641926	14663	Y	ENSPTRT00000033733	ENSPTRG00000018244_ex18/18	chr6	+	48723614	48723704	48723614	48723704	91	48716797	48723613	6817	48723705	48741546	17842	Y	ENSCSAT00000010732.1	ENSCSAG00000012642.1_ex1/18	chr17	-	24663871	24667195	24663871	24667195	3325	24667196	24674362	7167	24623255	24663870	40616
96	FAM83B	chr6	+	54804504	54809897	54939706	54945099	5394	54933669	54939705	6037	54945100	55025779	80680	Y	ENSPTRT00000033819	ENSPTRG00000018296_ex4/4	chr6	+	56179429	56181806	56179429	56181806	2378	56173391	56179428	6038	56181807	56302580	120774	Y	ENSCSAT00000011298.1	ENSCSAG00000013206.1_ex1/3	chr17	-	16582781	16588159	16582781	16588159	5379	16588160	16594202	6043	16438493	16582780	144288
97	MEI4	chr6	+	78632806	78636759	77923089	77927042	3954	77876076	77923088	47013	77927043	78397293	470251	Y	ENSPTRT00000065002	ENSPTRG00000033954_ex5/7	chr6	+	78889322	78889334	78889322	78889334	13	78845684	78889321	43638	78889335	78889335	1	Y	ENSCSAT00000015543.1	ENSCSAG00000017449.1_ex4/4	chr13	+	2618316	2619081	2618316	2619081	766	2573307	2618315	45009	2619082	3097289	478208
98	BVES	chr6	-	105544697	105549088	105096822	105101213	4392	105101214	105108449	7236	105090077	105096821	6745	Y	ENSPTRT00000034105	ENSPTRG00000018454_ex1/8	chr6	-	106854456	106855051	106854456	106855051	596	106855052	106862282	7231	106826291	106854455	28165	Y	ENSCSAT00000012805.1	ENSCSAG00000014711.1_ex8/8	chr13	+	68703868	68707885	68703868	68707885	4018	68696647	68703867	7221	68707886	68731268	23383
99	PDSS2	chr6	-	107473761	107475981	107152557	107154777	2221	107154778	107182608	27831	107133495	107152556	19062	Y	ENSPTRT00000034125	ENSPTRG00000018466_ex1/8	chr6	-	108981663	108983884	108981663	108983884	2222	108983885	109003637	19753	108961542	108981662	20121	Y	ENSCSAT00000012973.1	ENSCSAG00000014881.1_ex8/8	chr13	+	66702337	66704696	66702337	66704696	2360	66685232	66702336	17105	66704697	66731854	27158
100	MCM9	chr6	-	119134612	119137457	118813449	118816294	2846	118816295	118821220	4926	118798435	118813448	15014	Y	ENSPTRT00000034267	ENSPTRG00000018553_ex1/5	chr6	-	120826430	120827901	120826430	120827901	1472	120827902	120832831	4930	120773460	120826429	52970	Y	ENSCSAT00000014173.1	ENSCSAG00000016078.1_ex13/13	chr13	+	55067054	55070328	55067054	55070328	3275	55062179	55067053	4875	55070329	55148110	77782
101	GJA1	chr6	+	121767978	121770890	121446832	121449744	2913	121441332	121446831	5500	121449745	121551741	101997	Y	ENSPTRT00000034280	ENSPTRG00000018560_ex2/2	chr6	+	123505313	123508213	123505313	123508213	2901	123499810	123505312	5503	123508214	123899335	391122	Y	ENSCSAT00000014309.1	ENSCSAG00000016217.1_ex2/3	chr13	-	52398713	52399371	52398713	52399371	659	52399372	52404761	5390	52398643	52398712	70
102	AKAP7	chr6	+	131602670	131604675	131281530	131283535	2006	131267318	131281529	14212	131283536	131376277	92742	Y	ENSPTRT00000034346	ENSPTRG00000018599_ex7/7	chr6	+	133570158	133572172	133570158	133572172	2015	133555959	133570157	14199	133572173	133716304	144132	Y	ENSCSAT00000014728.1	ENSCSAG00000016634.1_ex1/8	chr13	-	42270158	42272173	42270158	42272173	2016	42272174	42300956	28783	42126604	42270157	143554
103	UTRN	chr6	+	145172125	145174170	144850989	144853034	2046	144845911	144850988	5078	144853035	145017878	164844	Y	ENSPTRT00000034488	ENSPTRG00000018680_ex74/74	chr6	+	147391650	147393672	147391650	147393672	2023	147387175	147391649	4475	147393673	147650013	256341	Y	ENSCSAT00000015198.1	ENSCSAG00000017106.1_ex1/74	chr13	-	28354587	28356819	28354587	28356819	2233	28356820	28358938	2119	27339242	28354586	1015345
104	UST	chr6	+	149394969	149398126	149073833	149076990	3158	149053247	149073832	20586	149076991	149094389	17399	Y	ENSPTRT00000034506	ENSPTRG00000018689_ex9/9	chr6	+	151731242	151731526	151731242	151731526	285	151704519	151731241	26723	151731527	151856281	124755	Y	ENSCSAT00000015291.1	ENSCSAG00000017203.1_ex1/6	chr13	-	22597972	22598256	22597972	22598256	285	22598257	22624747	26491	22479013	22597971	118959
105	TAB2	chr6	+	149730713	149732749	149409577	149411613	2037	149405312	149409576	4265	149411614	149429621	18008	Y	ENSPTRT00000034507	ENSPTRG00000018690_ex7/7	chr6	+	152073584	152075634	152073584	152075634	2051	152068099	152073583	5485	152075635	152129792	54158	Y	ENSCSAT00000015307.1	ENSCSAG00000017214.1_ex1/6	chr13	-	22234011	22236783	22234011	22236783	2773	22236784	22242364	5581	22151665	22234010	82346
106	IPCEF1	chr6	-	154475618	154481175	154154483	154160040	5558	154160041	154163980	3940	154143419	154154482	11064	Y	ENSPTRT00000056737	ENSPTRG00000018724_ex1/12	chr6	-	156996916	156997280	156996916	156997280	365	156997281	157001238	3958	156479137	156996915	517779	Y	ENSCSAT00000011548.1	ENSCSAG00000013457.1_ex1/12	chr13	-	81691774	81691987	81691774	81691987	214	81691988	81695972	3985	81308594	81691773	383180
107	ZNF316	chr7	+	6691934	6697910	6652303	6658279	5977	6648448	6652302	3855	6658280	6673356	15077	Y	ENSPTRT00000046568	ENSPTRG00000028664_ex5/5	chr7	+	6671279	6673588	6671279	6673588	2310	6667422	6671278	3857	6673589	6682300	8712	Y	ENSCSAT00000015786.1	ENSCSAG00000017690.1_ex5/5	chr28	+	15863111	15867303	15863111	15867303	4193	15858991	15863110	4120	15867304	15874351	7048
108	ISPD	chr7	-	16127152	16131424	16087527	16091799	4273	16091800	16150357	58558	15892210	16087526	195317	Y	ENSPTRT00000064559	ENSPTRG00000034402_ex1/10	chr7	-	16227960	16228227	16227960	16228227	268	16228228	16293917	65690	16021592	16227959	206368	Y	ENSCSAT00000011509.1	ENSCSAG00000013420.1_ex10/10	chr21	+	42008183	42010301	42008183	42010301	2119	41945972	42008182	62211	42010302	42207021	196720
109	SP4	chr7	+	21550640	21554440	21511022	21514822	3801	21496573	21511021	14449	21514823	21529018	14196	Y	ENSPTRT00000035061	ENSPTRG00000018970_ex6/6	chr7	+	21797973	21801494	21797973	21801494	3522	21783359	21797972	14614	21801495	21816031	14537	Y	ENSCSAT00000011709.1	ENSCSAG00000013609.1_ex1/5	chr21	-	36747895	36752340	36747895	36752340	4446	36752341	36766528	14188	36734203	36747894	13692
110	BMPER	chr7	+	34192704	34195484	34153092	34155872	2781	34148226	34153091	4866	34155873	34251192	95320	Y	ENSPTRT00000035249	ENSPTRG00000019072_ex16/16	chr7	+	34555875	34558651	34555875	34558651	2777	34550550	34555874	5325	34558652	34635491	76840	Y	ENSCSAT00000012991.1	ENSCSAG00000014898.1_ex1/15	chr21	-	24255865	24257266	24255865	24257266	1402	24257267	24262148	4882	24184269	24255864	71596
111	CRCP	chr7	+	65617195	65619555	66152208	66154568	2361	66148854	66152207	3354	66154569	66179920	25352	Y	ENSPTRT00000066596	ENSPTRG00000019246_ex6/6	chr7	+	65771152	65771845	65771152	65771845	694	65767521	65771151	3631	65771846	65771872	27	Y	ENSCSAT00000016385.1	ENSCSAG00000018288.1_ex5/5	chr28	+	1862242	1864827	1862242	1864827	2586	1858949	1862241	3293	1864828	1894941	30114
112	YWHAG	chr7	-	75956108	75959550	76326791	76330233	3443	76330234	76344477	14244	76315544	76326790	11247	Y	ENSPTRT00000035749	ENSPTRG00000019320_ex1/2	chr7	-	75720184	75723637	75720184	75723637	3454	75723638	75738641	15004	75574905	75720183	145279	Y	ENSCSAT00000016230.1	ENSCSAG00000018132.1_ex1/2	chr28	-	10462858	10466442	10462858	10466442	3585	10466443	10480322	13880	10369985	10462857	92873
113	AKAP9	chr7	+	91630162	91632549	92000848	92003235	2388	91998324	92000847	2524	92003236	92007832	4597	Y	ENSPTRT00000035882	ENSPTRG00000019389_ex8/50	chr7	+	91625081	91627469	91625081	91627469	2389	91622563	91625080	2518	91627470	91632059	4590	Y	ENSCSAT00000010624.1	ENSCSAG00000012537.1_ex44/51	chr21	-	56999352	57001740	56999352	57001740	2389	57001741	57004234	2494	56995043	56999351	4309
114	TRIM4	chr7	-	99488030	99490369	99890407	99892746	2340	99892747	99897982	5236	99883720	99890406	6687	Y	ENSPTRT00000049139	ENSPTRG00000019463_ex1/7	chr7	-	99738542	99739126	99738542	99739126	585	99739127	99744447	5321	99731620	99738541	6922	Y	ENSCSAT00000015923.1	ENSCSAG00000017827.1_ex6/6	chr28	+	13192459	13195800	13192459	13195800	3342	13187002	13192458	5457	13195801	13201351	5551
115	CAV2	chr7	+	116146025	116148595	116505971	116508541	2571	116503209	116505970	2762	116508542	116516663	8122	Y	ENSPTRT00000036325	ENSPTRG00000019612_ex2/2	chr7	+	116705511	116705662	116705511	116705662	152	116702613	116705510	2898	116705663	116715251	9589	Y	ENSCSAT00000009017.1	ENSCSAG00000010925.1_ex3/3	chr21	+	85203958	85206588	85203958	85206588	2631	85201123	85203957	2835	85206589	85214733	8145
116	KCND2	chr7	+	119913722	119915801	120273668	120275747	2080	120090522	120273667	183146	120275748	120504325	228578	Y	ENSPTRT00000036343	ENSPTRG00000019623_ex1/6	chr7	+	120581776	120582891	120581776	120582891	1116	119649924	120581775	931852	120582892	120783245	200354	Y	ENSCSAT00000008868.1	ENSCSAG00000010780.1_ex1/2	chr21	+	89092905	89094020	89092905	89094020	1116	87995792	89092904	1097113	89094021	89113228	19208
117	GPR37	chr7	-	124404008	124406079	124763954	124766025	2072	124766026	124771658	5633	124755649	124763953	8305	Y	ENSPTRT00000036389	ENSPTRG00000019646_ex2/2	chr7	-	125127909	125129583	125127909	125129583	1675	125129584	125158885	29302	125119601	125127908	8308	Y	ENSCSAT00000008334.1	ENSCSAG00000010249.1_ex2/2	chr21	-	93505255	93507056	93505255	93507056	1802	93507057	93539164	32108	93496890	93505254	8365
118	NRF1	chr7	+	129394858	129396922	129755018	129757082	2065	129749624	129755017	5394	129757083	129763732	6650	Y	ENSPTRT00000036463	ENSPTRG00000019683_ex12/12	chr7	+	130174448	130176507	130174448	130176507	2060	130169157	130174447	5291	130176508	130277375	100868	Y	ENSCSAT00000007972.1	ENSCSAG00000009893.1_ex11/11	chr21	+	98375050	98377096	98375050	98377096	2047	98361145	98375049	13905	98377097	98476479	99383
119	MTPN	chr7	-	135611503	135614760	135926755	135930012	3258	135930013	135940305	10293	135837801	135926754	88954	Y	ENSPTRT00000050296	ENSPTRG00000019732_ex2/5	chr7	-	136488327	136489670	136488327	136489670	1344	136489671	136499940	10270	136487516	136488326	811	Y	ENSCSAT00000006970.1	ENSCSAG00000008898.1_ex1/4	chr21	-	104605591	104609191	104605591	104609191	3601	104609192	104619449	10258	104516566	104605590	89025
120	ZNF425	chr7	-	148799876	148802658	149102784	149105566	2783	149105567	149108851	3285	149096781	149102783	6003	Y	ENSPTRT00000055141	ENSPTRG00000028363_ex6/8	chr7	-	149748404	149749193	149748404	149749193	790	149749194	149752863	3670	149748404	149748403	0	Y	ENSCSAT00000005060.1	ENSCSAG00000007020.1_ex1/3	chr21	-	117673144	117676102	117673144	117676102	2959	117676103	117678400	2298	117660372	117673143	12772
